Open_Time,CI_Cat,CI_Subcat,Category,No_of_Related_Incidents,No_of_Related_Changes
2013-09-18 08:50:00,application,Web Based Application,incident,0,0
2013-09-18 12:03:00,application,SAP,request for information,0,0
2013-09-18 12:03:00,application,Desktop Application,incident,0,0
2013-09-18 12:07:00,application,Server Based Application,request for information,0,0
2013-09-18 12:23:00,application,Web Based Application,incident,0,0
2013-09-18 09:06:00,application,SAP,request for information,0,0
2013-09-18 10:12:00,subapplication,Server Based Application,incident,0,0
2013-09-18 09:14:00,computer,Laptop,incident,0,0
2013-09-18 14:09:00,application,Server Based Application,request for information,0,0
2013-09-18 15:47:00,application,Web Based Application,incident,0,0
2013-09-18 13:06:00,application,Desktop Application,incident,0,0
2013-09-18 15:55:00,application,Server Based Application,request for information,0,0
2013-09-18 16:10:00,application,Server Based Application,incident,0,0
2013-09-18 16:28:00,application,Server Based Application,incident,0,0
2013-09-18 14:07:00,subapplication,Web Based Application,incident,0,0
2013-09-18 14:11:00,application,Server Based Application,incident,0,0
2013-09-18 14:42:00,application,Client Based Application,incident,0,0
2013-09-18 15:29:00,application,Web Based Application,incident,0,0
2013-09-18 14:29:00,application,Server Based Application,request for information,0,0
2013-09-18 14:57:00,application,Server Based Application,incident,0,0
2013-09-18 16:21:00,subapplication,Web Based Application,incident,0,0
2013-09-18 16:26:00,application,Web Based Application,incident,0,0
2013-09-18 16:32:00,application,Server Based Application,incident,0,0
2013-09-18 17:25:00,application,Server Based Application,request for information,0,0
2013-09-19 09:01:00,application,Server Based Application,incident,0,0
2013-09-19 09:22:00,computer,Laptop,incident,0,0
2013-09-19 09:34:00,application,SAP,request for information,0,0
2013-09-19 10:53:00,subapplication,Web Based Application,incident,0,0
2013-09-19 10:14:00,application,Web Based Application,incident,0,0
2013-09-19 10:50:00,computer,Laptop,incident,0,0
2013-09-19 10:59:00,application,Server Based Application,request for information,0,0
2013-09-19 11:50:00,application,Web Based Application,incident,0,0
2013-09-19 13:16:00,application,Desktop Application,incident,0,1
2013-09-19 13:53:00,application,Server Based Application,request for information,0,0
2013-09-19 14:16:00,application,Web Based Application,incident,0,0
2013-09-19 11:45:00,application,Server Based Application,incident,0,0
2013-09-19 12:02:00,application,Server Based Application,incident,0,0
2013-09-19 12:11:00,computer,Laptop,incident,0,0
2013-09-19 15:23:00,subapplication,Web Based Application,incident,0,0
2013-09-19 15:40:00,application,SAP,incident,0,0
2013-09-19 13:31:00,application,Citrix,incident,0,0
2013-09-19 13:39:00,application,Desktop Application,incident,0,0
2013-09-19 12:16:00,application,SAP,request for information,0,0
2013-09-19 12:40:00,application,Server Based Application,request for information,0,0
2013-09-19 15:31:00,application,Client Based Application,incident,0,0
2013-09-20 09:44:00,application,SAP,request for information,0,0
2013-09-20 10:07:00,application,Web Based Application,incident,0,0
2013-09-20 09:51:00,application,Web Based Application,incident,0,0
2013-09-20 08:06:00,application,Web Based Application,request for information,0,0
2013-09-20 08:57:00,application,Server Based Application,request for information,0,0
2013-09-20 09:09:00,application,Server Based Application,incident,0,0
2013-09-20 12:53:00,application,Web Based Application,incident,0,0
2013-09-20 11:11:00,application,Server Based Application,request for information,0,0
2013-09-20 12:51:00,application,Client Based Application,request for information,0,0
2013-09-20 16:33:00,computer,Banking Device,request for information,0,0
2013-09-20 16:33:00,subapplication,Web Based Application,incident,0,0
2013-09-20 17:10:00,application,Server Based Application,request for information,0,0
2013-09-20 11:19:00,application,Server Based Application,incident,0,0
2013-09-20 13:47:00,application,Server Based Application,incident,0,0
2013-09-20 15:08:00,application,Server Based Application,incident,0,0
2013-09-20 16:01:00,computer,Laptop,incident,0,0
2013-09-20 16:52:00,subapplication,Web Based Application,incident,0,0
2013-09-23 09:21:00,application,Server Based Application,request for information,0,0
2013-09-23 09:24:00,application,Server Based Application,incident,0,0
2013-09-23 10:15:00,application,Server Based Application,incident,0,0
2013-09-23 10:23:00,application,Server Based Application,incident,0,0
2013-09-23 11:17:00,application,Server Based Application,request for information,0,0
2013-09-23 08:50:00,application,Desktop Application,incident,0,0
2013-09-23 09:13:00,application,Server Based Application,request for information,0,0
2013-09-23 09:33:00,application,Desktop Application,incident,0,0
2013-09-23 07:36:00,computer,Laptop,incident,0,0
2013-09-23 09:58:00,computer,Desktop,request for information,0,0
2013-09-23 10:30:00,application,Server Based Application,incident,0,1
2013-09-23 10:50:00,application,Desktop Application,incident,0,0
2013-09-23 11:05:00,application,Web Based Application,incident,0,0
2013-09-23 11:43:00,application,Web Based Application,incident,0,0
2013-09-23 09:08:00,application,Citrix,incident,0,0
2013-09-23 10:29:00,application,Desktop Application,incident,0,0
2013-09-23 10:58:00,computer,Desktop,incident,0,0
2013-09-23 11:14:00,application,Web Based Application,incident,0,0
2013-09-23 11:22:00,application,Server Based Application,incident,0,0
2013-09-23 12:45:00,subapplication,Web Based Application,incident,0,0
2013-09-23 13:49:00,application,Web Based Application,incident,0,0
2013-09-23 14:11:00,application,Client Based Application,incident,0,0
2013-09-23 14:32:00,subapplication,Server Based Application,incident,0,0
2013-09-23 12:26:00,subapplication,Web Based Application,incident,0,0
2013-09-23 12:50:00,application,Server Based Application,incident,0,0
2013-09-23 13:42:00,application,Web Based Application,incident,0,0
2013-09-23 14:13:00,application,Server Based Application,incident,0,0
2013-09-23 14:39:00,subapplication,Web Based Application,incident,0,0
2013-09-23 15:25:00,computer,Laptop,incident,0,0
2013-09-23 15:44:00,application,Desktop Application,incident,0,0
2013-09-23 14:23:00,application,Web Based Application,incident,0,0
2013-09-23 14:34:00,application,Server Based Application,request for information,0,0
2013-09-23 15:58:00,application,Server Based Application,request for information,0,0
2013-09-23 16:04:00,application,SAP,request for information,0,0
2013-09-23 15:44:00,application,Web Based Application,incident,0,0
2013-09-23 16:08:00,application,Web Based Application,incident,0,0
2013-09-23 16:13:00,application,Server Based Application,incident,0,0
2013-09-23 16:33:00,application,Server Based Application,incident,0,0
2013-09-23 16:40:00,application,Desktop Application,request for information,0,0
2013-09-24 08:05:00,application,Server Based Application,request for information,0,0
2013-09-24 08:15:00,application,SAP,request for information,0,0
2013-09-23 14:54:00,application,Desktop Application,incident,0,2
2013-09-23 14:55:00,application,Web Based Application,incident,0,0
2013-09-23 15:35:00,subapplication,Web Based Application,incident,0,0
2013-09-23 16:17:00,application,Server Based Application,incident,0,0
2013-09-23 17:11:00,application,Server Based Application,incident,0,0
2013-09-23 17:25:00,application,SAP,request for information,0,0
2013-09-23 17:31:00,subapplication,Web Based Application,incident,0,0
2013-09-24 09:26:00,application,Desktop Application,incident,0,0
2013-09-23 16:33:00,application,Server Based Application,incident,0,0
2013-09-23 16:36:00,computer,Laptop,incident,0,0
2013-09-24 08:28:00,application,Server Based Application,request for information,0,0
2013-09-24 10:12:00,application,Server Based Application,incident,0,0
2013-09-23 16:25:00,application,Server Based Application,request for information,0,0
2013-09-24 08:37:00,application,Web Based Application,incident,0,0
2013-09-24 08:39:00,application,Server Based Application,request for information,0,0
2013-09-24 09:18:00,application,Server Based Application,incident,0,0
2013-09-24 09:41:00,application,Desktop Application,incident,0,0
2013-09-24 09:53:00,application,Web Based Application,incident,0,0
2013-09-24 10:40:00,application,Desktop Application,incident,0,0
2013-09-24 08:47:00,application,Desktop Application,request for information,0,0
2013-09-24 10:10:00,application,Server Based Application,request for information,0,0
2013-09-24 10:14:00,application,Web Based Application,incident,0,0
2013-09-24 10:24:00,application,Server Based Application,incident,0,0
2013-09-24 10:36:00,computer,Laptop,incident,0,0
2013-09-24 10:51:00,application,Web Based Application,incident,0,1
2013-09-24 11:41:00,application,Desktop Application,request for information,1,0
2013-09-24 14:12:00,application,Desktop Application,incident,0,0
2013-09-24 14:30:00,application,Server Based Application,incident,0,0
2013-09-24 14:53:00,subapplication,Web Based Application,incident,0,0
2013-09-24 15:02:00,application,Server Based Application,incident,0,0
2013-09-24 15:52:00,application,SAP,incident,0,0
2013-09-24 16:05:00,application,Desktop Application,incident,0,0
2013-09-24 10:54:00,application,Server Based Application,incident,0,0
2013-09-24 11:26:00,subapplication,Web Based Application,incident,0,0
2013-09-24 12:24:00,application,Web Based Application,incident,0,0
2013-09-24 12:55:00,application,Server Based Application,request for information,0,0
2013-09-24 13:16:00,computer,Laptop,incident,0,0
2013-09-24 13:57:00,application,Server Based Application,incident,2,1
2013-09-24 14:03:00,application,Server Based Application,incident,0,0
2013-09-24 14:15:00,application,Web Based Application,incident,0,0
2013-09-24 14:42:00,application,Web Based Application,incident,0,0
2013-09-24 11:03:00,database,Database,incident,0,0
2013-09-24 11:12:00,application,Web Based Application,request for information,0,0
2013-09-24 11:23:00,application,Desktop Application,incident,0,0
2013-09-24 11:29:00,application,Web Based Application,incident,0,0
2013-09-24 12:43:00,application,Web Based Application,incident,0,0
2013-09-24 13:21:00,computer,Laptop,incident,0,0
2013-09-24 13:26:00,application,Server Based Application,incident,0,0
2013-09-24 11:33:00,subapplication,Web Based Application,incident,0,0
2013-09-24 11:38:00,application,Web Based Application,incident,0,0
2013-09-24 12:12:00,application,Web Based Application,incident,0,0
2013-09-24 12:21:00,application,SAP,request for information,0,0
2013-09-24 12:27:00,application,SAP,request for information,0,0
2013-09-24 12:57:00,application,Web Based Application,incident,0,0
2013-09-24 13:25:00,subapplication,Web Based Application,request for information,0,0
2013-09-24 14:01:00,application,Server Based Application,incident,0,0
2013-09-24 14:13:00,application,Desktop Application,incident,0,0
2013-09-24 14:39:00,application,Server Based Application,incident,0,0
2013-09-24 13:38:00,application,Server Based Application,incident,0,0
2013-09-24 13:39:00,application,Server Based Application,incident,0,0
2013-09-24 13:48:00,application,Desktop Application,incident,0,0
2013-09-24 14:24:00,application,Desktop Application,request for information,0,0
2013-09-24 14:36:00,application,Web Based Application,incident,0,0
2013-09-24 15:16:00,application,SAP,request for information,0,0
2013-09-24 15:56:00,computer,Desktop,incident,0,0
2013-09-24 14:52:00,application,Desktop Application,request for information,0,0
2013-09-24 14:56:00,application,SAP,request for information,0,0
2013-09-24 15:03:00,application,Server Based Application,request for information,0,0
2013-09-24 15:14:00,application,SAP,request for information,0,0
2013-09-24 15:29:00,application,Web Based Application,incident,0,0
2013-09-24 15:39:00,application,Server Based Application,incident,0,0
2013-09-24 16:07:00,application,Server Based Application,request for information,0,0
2013-09-24 16:08:00,application,Desktop Application,incident,0,0
2013-09-24 16:12:00,application,Server Based Application,incident,0,0
